1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44
CDS	ECK3230	aaeA	aaeA	yhcQ	b3241	3386216	3387148	-	(no change)	JW3210	3388049	3388981	-		t	p-hydroxybenzoic acid efflux system component		E		Membrane Anchored																	COG1566;Multidrug resistance efflux pump	51230; Single hybrid motif	PF00529;HlyD family secretion protein;6.5e-42;codon 46-285	"TIGR01730;RND_mfp: efflux transporter, RND family, MFP;6.6e-12;codon 19-309"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK3231	aaeX	aaeX	yhcR	b3242	3387156	3387359	-	start codon change	JW5541	3388989	3389192	-		t	membrane protein of efflux system		E	15489430	Integral Membrane Protein										2	2								PF07869;Protein of unknown function (DUF1656);1.5e-24;codon 26-88				
CDS	ECK3232	aaeR	aaeR	yhcS	b3243	3387542	3388471	+	(no change)	JW3212	3389375	3390304	+		pr	"predicted DNA-binding transcriptional regulator, efflux system"		C		Cytoplasmic						LysR											COG0583;Transcriptional regulator	46785; Winged helix -!- 53850; Periplasmic binding protein-like II	PF00126;Bacterial regulatory helix-turn-helix;1.2e-18;codon 4-63 -!- PF03466;LysR substrate binding domain;8.9e-44;codon 87-293			GO:0006350 transcription	GO:0016563 transcriptional activator activity -!- GO:0016564 transcriptional repressor activity
CDS	ECK3233	tldD	tldD	yhdO	b3244	3388605	3390050	-	(no change)	JW3213	3390438	3391883	-		pe	predicted peptidase	involved in Microcin B17 maturation and CcdA antidote degradation	C	12029038 -!- 8604133	Cytoplasmic							U62 family; microcin-processing peptidase 2										COG0312;Predicted Zn-dependent proteases and their inactivated homologs	46785; Winged helix	PF01523;Putative modulator of DNA gyrase;2.9e-115;codon 34-332				
CDS	ECK3234	yhdP	yhdP	yhdQ -!- yhdR	b4472	3390480	3394280	-	(no change)	JW5542	3392313	3396113	-		pm	"conserved membrane protein, predicted transporter"		C	10960106																					TIGR02099;TIGR02099: conserved hypothetical protein T;0;codon 2-1263			
CDS	ECK3235	rng	rng	cafA -!- yhdF -!- adhR	b3247	3394348	3395817	-	start codon change	JW3216	3396181	3397650	-		e	ribonuclease G		E	10329633 -!- 14622423 -!- 14763991 -!- 20187591 -!- 21275452 -!- 94131972 -!- 99293083 -!- 10362534 -!- 1937035 -!- 8300545	Cytoplasmic		3.1.4		monomeric multimer; ribonuclease G (RNAse G) (b3247)													COG1530;Ribonucleases G and E	50249; Nucleic acid-binding proteins	PF00575;S1 RNA binding domain;1.4e-19;codon 41-128	"TIGR00757;RNaseEG: ribonuclease, Rne/Rng family;3.5e-272;codon 19-432"	GO:0005737 cytoplasm	GO:0009451 RNA modification
CDS	ECK3236	yhdE	yhdE		b3248	3395807	3396400	-	(no change)	JW3217	3397640	3398233	-		d	conserved protein	nucleotide-binding	C		Cytoplasmic																	COG0424;Nucleotide-binding protein implicated in inhibition of septum formation	52972; Maf/Ham1	PF02545;Maf-like protein;8.1e-107;codon 3-192	TIGR00172;maf: maf protein;2.4e-113;codon 1-183		
CDS	ECK3237	mreD	mreD		b3249	3396409	3396897	-	(no change)	JW3218	3398242	3398730	-		s	cell wall structural complex MreBCD transmembrane component MreD	interacts with MreC -!- predicted involvement in lateral cell wall synthesis	E	90078091 -!- 1937035 -!- 2687239	Integral Membrane Protein										6	5	in					COG2891;Cell shape-determining protein		PF04093;rod shape-determining protein MreD;1.9e-64;codon 4-155		GO:0009274 cell wall (sensu Bacteria) -!- GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009252 peptidoglycan biosynthesis
CDS	ECK3238	mreC	mreC		b3250	3396897	3398000	-	(no change)	JW3219	3398730	3399833	-		s	cell wall structural complex MreBCD transmembrane component MreC	interacts with MreB and MreD -!- predicted involvement in lateral cell wall synthesis	E	90078091 -!- 2687239 -!- 3049542	Membrane Anchored																	COG1792;Cell shape-determining protein		PF04085;rod shape-determining protein MreC;1.2e-72;codon 121-273	TIGR00219;mreC: rod shape-determining protein MreC;7.8e-129;codon 1-284	GO:0009274 cell wall (sensu Bacteria)	GO:0009252 peptidoglycan biosynthesis
CDS	ECK3239	mreB	mreB	envB -!- mon -!- rodY	b3251	3398066	3399109	-	start codon change	JW3220	3399899	3400942	-		s	"cell wall structural complex MreBCD, actin-like component MreB"	interacts with MreC -!- actin homologue -!- predicted involvement in lateral cell wall synthesis	E	14517265 -!- 14573351 -!- 15016371 -!- 89008079 -!- 2687239 -!- 3049542 -!- 9298646	Cytoplasmic																	COG1077;Actin-like ATPase involved in cell morphogenesis	53067; Actin-like ATPase domain	PF06723;MreB/Mbl protein;7.2e-239;codon 30-361	"TIGR00904;mreB: cell shape determining protein, MreB/M;5.4e-274;codon 29-361"		GO:0042493 response to drug
CDS	ECK3240	yhdA	yhdA		b3252	3399414	3401354	-	(no change)	JW3221	3401247	3403187	-		pm	conserved inner membrane protein		C		Integral Membrane Protein										2	2	in					COG2199;FOG: GGDEF domain -!- COG2200;FOG: EAL domain		PF00990;GGDEF domain;5.4e-42;codon 220-381 -!- PF00563;EAL domain;1.7e-59;codon 395-630	TIGR00254;GGDEF: putative diguanylate cyclase (GGDEF);5.3e-11;codon 220-386		
CDS	ECK3241	yhdH	yhdH		b3253	3401506	3402480	+	(no change)	JW3222	3403339	3404313	+		pe	"predicted oxidoreductase, Zn-dependent and NAD(P)-binding"		C																			COG0604;NADPH:quinone reductase and related Zn-dependent oxidoreductases	50129; GroES-like -!- 51735; NAD(P)-binding Rossmann-fold domains	PF00107;Zinc-binding dehydrogenase;2.1e-40;codon 10-323			
CDS	ECK3242	accB	accB	fabE	b3255	3403458	3403928	+	(no change)	JW3223	3405291	3405761	+		e	"acetyl CoA carboxylase, BCCP subunit"		E	20011362 -!- 21380143 -!- 77187896 -!- 92112819 -!- 10213607 -!- 1370469 -!- 1682920 -!- 2575489 -!- 2660106 -!- 324999 -!- 7678242 -!- 8747466 -!- 9398236 -!- 9600841 -!- 11157970	Cytoplasmic				heteromultimer; acetyl CoA carboxylase (b2316-b0185-b3256-b3255) -!- monomeric multimer; biotin carboxyl carrier protein (b3255)													COG0511;Biotin carboxyl carrier protein	51230; Single hybrid motif	PF00364;Biotin-requiring enzyme;2.7e-35;codon 81-155	"TIGR00531;BCCP: acetyl-CoA carboxylase, biotin carboxy;1.5e-77;codon 1-156"		GO:0042966 biotin carboxyl carrier protein biosynthesis
CDS	ECK3243	accC	accC	fabG	b3256	3403939	3405288	+	(no change)	JW3224	3405772	3407121	+		e	"acetyl-CoA carboxylase, biotin carboxylase subunit"		E	92052166 -!- 92210530 -!- 94066913 -!- 10821865 -!- 1370469 -!- 1682920 -!- 7915138 -!- 9298646 -!- 11157970	Cytoplasmic		6.3.4.14		heteromultimer; acetyl CoA carboxylase (b2316-b0185-b3256-b3255) -!- monomeric multimer; biotin carboxylase (b3256)												1DV1	COG0439;Biotin carboxylase	52440; Biotin carboxylase N-terminal domain-like -!- 56059; Glutathione synthetase ATP-binding domain-like	"PF00289;Carbamoyl-phosphate synthase L chain,;6.2e-58;codon 1-113 -!- PF02786;Carbamoyl-phosphate synthase L chain,;4.5e-127;codon 115-329 -!- PF02785;Biotin carboxylase C-terminal domain;1.5e-66;codon 336-441"	"TIGR00514;accC: acetyl-CoA carboxylase, biotin carboxy;0;codon 1-448"	GO:0005737 cytoplasm	
CDS	ECK3244	yhdT	yhdT		b3257	3405397	3405639	+	(no change)	JW3225	3407230	3407472	+		pm	conserved inner membrane protein		C		Integral Membrane Protein										2	2			regulated by attenuation (yhdT-panF-prmA)			COG3924;Predicted membrane protein		PF06196;Protein of unknown function (DUF997);6.5e-52;codon 6-80			
CDS	ECK3245	panF	panF		b3258	3405629	3407080	+	start codon change	JW3226	3407462	3408913	+		t	pantothenate:sodium symporter		E	90299808 -!- 91227628 -!- 2193919 -!- 8226664	Integral Membrane Protein					2.A.21; The Solute:Sodium Symporter (SSS) Family					13	13	in							PF00474;Sodium:solute symporter family;5.9e-207;codon 38-434	TIGR02119;panF: sodium/pantothenate symporter;0;codon 5-475 -!- TIGR00813;sss: SSS sodium solute transporter superfami;1.1e-167;codon 38-434	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0015937 coenzyme A biosynthesis
CDS	ECK3246	prmA	prmA	prm-1 -!- yhdI	b3259	3407092	3407973	+	(no change)	JW3227	3408925	3409806	+		e	methylase for 50S ribosomal subunit protein L11		E	372746 -!- 1459953 -!- 2193919 -!- 8226664			2.1.1.-															COG2264;Ribosomal protein L11 methylase	53335; S-adenosyl-L-methionine-dependent methyltransferases	PF06325;Ribosomal protein L11 methyltransferase (Prm;2.3e-178;codon 2-293	TIGR00406;prmA: ribosomal protein L11 methyltransferas;4e-186;codon 3-286	GO:0009281 cytosolic ribosome (sensu Bacteria) -!- GO:0005737 cytoplasm	GO:0009451 RNA modification
CDS	ECK3247	dusB	dusB	yhdG	b3260	3408302	3409267	+	(no change)	JW3228	3410135	3411100	+		e	tRNA-dihydrouridine synthase B		E	22095566 -!- 1459953 -!- 1547773 -!- 2835774 -!- 2837762 -!- 8226664	Cytoplasmic																	COG0042;tRNA-dihydrouridine synthase	51395; FMN-linked oxidoreductases	PF01207;Dihydrouridine synthase (Dus);1.2e-161;codon 12-321	"TIGR00737;nifR3_yhdG: putative TIM-barrel protein, n;3e-215;codon 3-321"		
CDS	ECK3248	fis	fis	nbp	b3261	3409293	3409589	+	(no change)	JW3229	3411126	3411422	+		r	global DNA-binding transcriptional dual regulator	regulon includes rRNA and tRNA genes -!- site-specific DNA inversion factor	E	12888342 -!- 14679232 -!- 91224111 -!- 92121132 -!- 92190193 -!- 11183780 -!- 1459953 -!- 1619650 -!- 1851089 -!- 1986310 -!- 2209559 -!- 2835774 -!- 2837762 -!- 7536730 -!- 8836178 -!- 9362499 -!- 9811652	Cytoplasmic						EBP							acnB -!- acs-yjcHG -!- adhE -!- alaWX -!- aldB -!- argU -!- argW -!- argX-hisR-leuT-proM -!- aspV -!- bglGFB -!- deoCABD -!- dusB-fis -!- fumB -!- glyU -!- guaBA -!- gyrA -!- gyrB -!- hns -!- hupA -!- hupB -!- leuQPV -!- leuX -!- lpdA -!- l			1ETY	"COG2901;Factor for inversion stimulation Fis, transcriptional activator"	48283; FIS-like	"PF02954;Bacterial regulatory protein, Fis family;2.9e-15;codon 55-95"	"TIGR01199;HTH_fis: Helix-turn-helix domain, fis-type;1e-13;codon 55-97"	GO:0005737 cytoplasm	GO:0006310 DNA recombination
CDS	ECK3249	yhdJ	yhdJ	ccrM	b3262	3409675	3410559	+	start codon change	JW5543	3411508	3412392	+		pe	predicted methyltransferase		C	15028690	Cytoplasmic														regulated by attenuation (yhdJ)				53335; S-adenosyl-L-methionine-dependent methyltransferases	PF01555;DNA methylase;2.5e-65;codon 74-258			
CDS	ECK3250	yhdU	yhdU		b3263	3410643	3410822	+	(no change)	JW3231	3412476	3412655	+		pm	predicted membrane protein		C		Membrane Anchored																						
CDS	ECK3251	envR	envR	acrS -!- yhdK	b3264	3410825	3411487	-	(no change)	JW3232	3412658	3413320	-		r	DNA-binding transcriptional regulator	of the envCD operon	E	8203018 -!- 11257026 -!- 8407802 -!- 1720861	Cytoplasmic						TetR/AcrR											COG1309;Transcriptional regulator	46689; Homeodomain-like	"PF00440;Bacterial regulatory proteins, tetR family;6.1e-20;codon 16-62"		GO:0005737 cytoplasm	GO:0006350 transcription -!- GO:0042493 response to drug	GO:0016564 transcriptional repressor activity
CDS	ECK3252	acrE	acrE	envC	b3265	3411886	3413043	+	(no change)	JW3233	3413719	3414876	+		lp	cytoplasmic membrane lipoprotein	component of AcrEF-TolC multidrug/solvent efflux pump	E	94012493 -!- 1720861	Outer membrane Lipoprotein				heteromultimer; AcrEF-TolC Drug Efflux Transport System (b3035-b3265-b3266)													COG0845;Membrane-fusion protein	51230; Single hybrid motif	PF00529;HlyD family secretion protein;8.1e-96;codon 63-360	"TIGR01730;RND_mfp: efflux transporter, RND family, MFP;5.9e-80;codon 39-375"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK3253	acrF	acrF	envD	b3266	3413055	3416159	+	(no change)	JW3234	3414888	3417992	+		t	multidrug efflux system protein		E	94262163 -!- 99449638 -!- 1720861 -!- 8407802	Integral Membrane Protein				heteromultimer; AcrEF-TolC Drug Efflux Transport System (b3035-b3265-b3266)	2.A.6; The Resistance-Nodulation-Cell Division (RND) Superfamily					12	12	in					COG0841;Cation/multidrug efflux pump		PF00873;AcrB/AcrD/AcrF family;0;codon 1-1029	TIGR00915;2A0602: Hydrophobe/Amphiphile Efflux-1 (HAE1;0;codon 1-1034	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0042493 response to drug	
CDS	ECK3254	yhdV	yhdV		b3267	3416412	3416633	+	(no change)	JW3235	3418245	3418466	+		pm	predicted outer membrane protein		C		Outer membrane Lipoprotein														regulated by attenuation (yhdV)									
CDS	ECK3255	yhdW	yhdW		b3268	3417171	3418088	+	(no change)	JW3236	3419004	3419921	+		pt	predicted amino-acid transporter subunit -!- periplasmic-binding component of ABC superfamily		C		Membrane Anchored				heteromultimer; YhdW/YhdX/YhdY/YhdZ ABC transporter (b3271-b3270-b3269-b3268)													"COG0834;ABC-type amino acid transport/signal transduction systems, periplasmic component/domain"	53850; Periplasmic binding protein-like II			GO:0042597 periplasmic space	GO:0009063 amino acid catabolism	
CDS	ECK3256	yhdX	yhdX		b3269	3418156	3419337	+	(no change)	JW5544	3419989	3421170	+		pt	predicted amino-acid transporter subunit -!- membrane component of ABC superfamily		C		Integral Membrane Protein				heteromultimer; YhdW/YhdX/YhdY/YhdZ ABC transporter (b3271-b3270-b3269-b3268)						8	6								PF00528;Binding-protein-dependent transport syst;1.5e-18;codon 84-390	TIGR01726;HEQRo_perm_3TM: amino acid ABC transpo;1.8e-11;codon 80-170	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK3257	yhdY	yhdY		b3270	3419347	3420450	+	start codon change	JW5545	3421180	3422283	+		pt	predicted amino-acid transporter subunit -!- membrane component of ABC superfamily		C		Integral Membrane Protein				heteromultimer; YhdW/YhdX/YhdY/YhdZ ABC transporter (b3271-b3270-b3269-b3268)						8	8	in					"COG0765;ABC-type amino acid transport system, permease component"	51569; Aldolase	PF00528;Binding-protein-dependent transport syst;2.3e-32;codon 156-363	TIGR01726;HEQRo_perm_3TM: amino acid ABC transpo;9.3e-18;codon 157-253	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK3258	yhdZ	yhdZ		b3271	3420458	3421216	+	(no change)	JW3239	3422291	3423049	+		pt	predicted amino-acid transporter subunit -!- ATP-binding component of ABC superfamily		C		Cytoplasmic				heteromultimer; YhdW/YhdX/YhdY/YhdZ ABC transporter (b3271-b3270-b3269-b3268)													"COG1126;ABC-type polar amino acid transport system, ATPase component"	52540; P-loop containing nucleotide triphosphate hydrolases	PF00005;ABC transporter;3.1e-67;codon 38-223		GO:0005737 cytoplasm		
rRNA	ECK3259	rrfF	rrfF	rrfD-beta -!- rrvD -!- rrfDbeta	b3272	3421445	3421564	-	(no change)	JWR0073	3423278	3423397	-		n	5S rRNA (rrfF)		E	6255417																								
tRNA	ECK3260	thrV	thrV		b3273	3421602	3421677	-	(no change)	JWR0074	3423435	3423510	-		n	tRNA-Thr(GGU) (Threonine tRNA1)		E	88312630 -!- 92231971 -!- 93021106																								
rRNA	ECK3261	rrfD	rrfD		b3274	3421690	3421809	-	(no change)	JWR0075	3423523	3423642	-		n	5S rRNA (rrfD)		E	6255417 -!- 89293830 -!- 90356363 -!- 91088242																								
rRNA	ECK3262	rrlD	rrlD		b3275	3421902	3424805	-	(no change)	JWR0076	3423735	3426638	-		n	23S rRNA (rrlD)		E	90356363 -!- 93385117 -!- 94211787																								
tRNA	ECK3263	alaU	alaU	talD	b3276	3424980	3425055	-	(no change)	JWR0077	4213383	4213458	+		n	tRNA-Ala(UGC) (Alanine tRNA 1B)	"duplicate of alaT,V"	E	89274211 -!- 92189789 -!- 92279029																								
tRNA	ECK3264	ileU	ileU	tilD	b3277	3425098	3425174	-	(no change)	JWR0078	4213264	4213340	+		n	tRNA-Ile(GAU) (Isoleucine tRNA1)	"duplicate of ileT,V"	E	90230300																								
rRNA	ECK3265	rrsD	rrsD		b3278	3425243	3426784	-	(no change)	JWR0079	3426993	3428534	-		n	16S rRNA (rrnD)		E	92378996 -!- 93090734 -!- 93277831																								
CDS	ECK3266	yrdA	yrdA		b3279	3427258	3427812	+	start codon change	JW5710	4210626	4211180	-		d	conserved protein	possible acyl transferase	C		Cytoplasmic								1-40										51161; Trimeric LpxA-like enzymes	4 of PF00132;Bacterial transferase hexapeptide (three repeats): 4.7;codon 102-119 -!- 29;codon 123-140 -!- 1.2;codon 169-186 -!- 13;codon 187-204				
CDS	ECK3267	yrdB	yrdB		b3280	3427788	3428045	-	(no change)	JW3241	4210393	4210650	+		o	conserved protein		C		Cytoplasmic																			PF07369;Protein of unknown function (DUF1488);1.6e-61;codon 1-85				
CDS	ECK3268	aroE	aroE		b3281	3428042	3428860	-	(no change)	JW3242	4209578	4210396	+		e	"dehydroshikimate reductase, NAD(P)-binding"		E	88134021 -!- 10739937 -!- 3277621			1.1.1.25															COG0169;Shikimate 5-dehydrogenase	51735; NAD(P)-binding Rossmann-fold domains	PF01488;Shikimate / quinate 5-dehydrogenase;1.7e-117;codon 19-255	TIGR00507;aroE: shikimate 5-dehydrogenase;1.1e-172;codon 2-271		GO:0009423 chorismate biosynthesis	
CDS	ECK3269	yrdC	yrdC		b3282	3428865	3429437	-	(no change)	JW3243	4209001	4209573	+		pf	predicted ribosome maturation factor	"dsRNA-binding protein,  X-ray structure"	C	21073564 -!- 10493123 -!- 11206077 -!- 15716138	Cytoplasmic																1HRU	COG0009;Putative translation factor (SUA5)	55821; YrdC/RibB	PF01300;yrdC domain;8.4e-80;codon 14-190				
CDS	ECK3270	yrdD	yrdD		b3283	3429442	3429984	-	(no change)	JW5949	4208454	4208996	+		pe	predicted DNA topoisomerase		C		Cytoplasmic																			PF01396;Topoisomerase DNA binding C4 zinc fing;8.6e-20;codon 12-50 -!- PF01396;Topoisomerase DNA binding C4 zinc fing;6.5e-20;codon 61-99 -!- PF01396;Topoisomerase DNA binding C4 zinc fing;1.4e-18;codon 103-143				
CDS	ECK3271	smg	smg		b3284	3430013	3430486	-	(no change)	JW3245	4207952	4208425	+		o	conserved protein		C	8432722	Cytoplasmic																	COG2922;Uncharacterized protein conserved in bacteria		PF04361;Protein of unknown function (DUF494);5e-113;codon 1-157				
CDS	ECK3272	smf	smf		b4473	3430458	3431582	-	(no change)	JW5708	4206856	4207980	+		d	conserved protein		C	8112305 -!- 8432722	Cytoplasmic																			PF02481;SMF family;1e-128;codon 66-274	"TIGR00732;dprA: DNA processing protein DprA, putative;4.9e-140;codon 64-283"			
CDS	ECK3273	def	def	fms	b3287	3431712	3432221	+	(no change)	JW3248	4206217	4206726	-		e	peptide deformylase		E	94064575 -!- 94155856 -!- 10200158 -!- 1624424 -!- 7896716 -!- 8112305 -!- 8432722 -!- 8845003 -!- 9374869 -!- 9565550 -!- 9610360 -!- 9665852 -!- 9846875	Cytoplasmic		3.5.1.88	Co2+ -!- Fe2+													1LRU	COG0242;N-formylmethionyl-tRNA deformylase	56420; Peptide deformylase	PF01327;Polypeptide deformylase;1.5e-90;codon 3-153	TIGR00079;pept_deformyl: peptide deformylase;3.3e-97;codon 3-161		GO:0006464 protein modification	
CDS	ECK3274	fmt	fmt	yhdD -!- ftm	b3288	3432236	3433183	+	(no change)	JW3249	4205255	4206202	-		e	10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase		E	92011528 -!- 92325012 -!- 93163064 -!- 1624424 -!- 6379605 -!- 8432722 -!- 8887566 -!- 9086272 -!- 9843487	Cytoplasmic		2.1.2.9														2FMT	COG0223;Methionyl-tRNA formyltransferase	50486; FMT C-terminal domain-like -!- 53328; Formyltransferase	"PF00551;Formyl transferase;4.5e-85;codon 3-184 -!- PF02911;Formyl transferase, C-terminal domain;2.4e-50;codon 209-305"	TIGR00460;fmt: methionyl-tRNA formyltransferase;1.2e-193;codon 5-314	GO:0005737 cytoplasm	GO:0009451 RNA modification	
